waiting_time,battery_capacity_kWh,initial_soc,charging_power_kW,queue_length,electricity_price,renewable_energy_ratio,charging_demand,month,day,hour,minute,is_weekend,waiting_per_queue,load_per_queue,price_per_kWh,charging_efficiency,station_id_ST002,station_id_ST003,station_id_ST004,station_id_ST005,station_id_ST006,station_id_ST007,station_id_ST008,station_id_ST009,station_id_ST010,station_id_ST011,station_id_ST012,station_id_ST013,station_id_ST014,station_id_ST015,station_id_ST016,station_id_ST017,station_id_ST018,station_id_ST019,station_id_ST020,location_type_Urban,vehicle_type_Car,vehicle_type_Two-Wheeler,traffic_density_Low,traffic_density_Medium,weather_condition_Cloudy,weather_condition_Rainy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,time_slot_Peak,charging_priority_Low,charging_priority_Medium,power_to_wait_ratio
8,60,43.15079718236266,50,3,10.91,0.2047671514828603,27.909689817731987,3,26,3,45,0,2.0,6.056065669752673,0.3198520371809329,0.8333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.555555555555555
4,30,40.18089403131533,22,0,6.91,0.2371393805956149,25.24273730518554,3,26,4,0,0,4.0,27.98785784454599,0.4394112644016178,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.4
15,100,53.11697391710961,7,4,6.77,0.1812127379372478,19.584766574445705,3,26,4,15,0,3.0,3.2899597239059934,0.1444019417183197,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.4375
6,30,49.56602358435332,7,6,10.47,0.2070432128829701,30.90831142315928,3,26,4,30,0,0.8571428571428571,4.143139969108797,0.7098843727210331,0.23333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0
19,100,41.62425276231632,22,2,8.66,0.3747452502484318,32.61330849690565,3,26,4,45,0,6.333333333333333,10.035300294173146,0.1508564722149778,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1.1
13,100,40.43300986834504,22,4,8.3,0.2977818163230669,36.02030112648479,3,26,5,0,0,2.6,6.566759979397799,0.13933891878128038,0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1.5714285714285714
12,40,36.04475699509206,50,0,13.69,0.2534899749586904,26.828960876373426,3,26,5,15,0,12.0,26.094993356410857,0.5351398633161876,1.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.8461538461538463
9,30,29.47661787958399,50,5,7.48,0.2969765363024569,29.15174308366288,3,26,5,30,0,1.5,4.925247699522219,0.3535470447341934,1.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,5.0
13,60,40.62392355135314,50,2,9.89,0.2969282298849126,19.80226270793852,3,26,5,45,0,4.333333333333333,7.442462031011613,0.3373007562009415,0.8333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3.5714285714285716
13,40,40.170235017815386,11,7,8.94,0.3861050123030668,18.77852533112317,3,26,6,0,0,1.625,2.8644315809729775,0.3869894657749645,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7857142857142857
4,75,36.63720661785384,11,0,14.57,0.2513125252280662,19.466074411321635,3,26,6,15,0,4.0,17.12768418946914,0.3065942271437255,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.2
14,75,11.677604938416549,50,6,6.73,0.1735298373101285,31.597866614997443,3,26,6,30,0,2.0,4.245888548022665,0.10159748642545993,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3.3333333333333335
14,30,42.14283603803813,50,4,10.64,0.1387047859358597,24.14102903908369,3,26,6,45,0,2.8,5.065976227736321,0.9902603353807645,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.3333333333333335
14,75,49.28155415439348,11,3,9.81,0.2532659761304985,94.50861306134723,3,26,7,0,0,3.5,23.85413244997695,0.27097769492110196,0.14666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.7333333333333333
6,40,52.52630806623284,11,6,10.14,0.306823867635543,77.90908232878813,3,26,7,15,0,0.8571428571428571,11.28047562172155,0.5339799574755426,0.275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1.5714285714285714
4,75,35.69667591426884,22,2,8.69,0.1507098426264206,102.241308524749,3,26,7,30,0,1.3333333333333333,32.99628905982521,0.18018767818626244,0.29333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4.4
12,40,32.13433995413029,11,1,10.41,0.2402924870991068,87.00805543553365,3,26,7,45,0,6.0,43.76882023845722,0.3997619477130896,0.275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.8461538461538461
11,75,53.01177689852827,7,5,12.41,0.3123440087120527,97.38317846099662,3,26,8,0,0,1.8333333333333333,15.993885697140044,0.3536283260305959,0.09333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0.5833333333333334
11,60,23.959559162875163,7,2,10.53,0.2816614190237452,79.40644727159537,3,26,8,15,0,3.6666666666666665,25.4999079966643,0.23219627529996356,0.11666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.5833333333333334
1,30,42.00839860405407,22,6,9.14,0.2618206810017154,70.77267472924814,3,26,8,30,0,0.14285714285714285,10.457658082173188,0.525363430794938,0.7333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11.0
5,100,10.60902726995864,7,5,9.06,0.3095843307905856,98.01058410699552,3,26,8,45,0,0.8333333333333334,15.585078821726386,0.10135251606849596,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.1666666666666667
2,100,49.14437474204248,22,4,11.66,0.2327928291932273,102.12333420956426,3,26,9,0,0,0.4,20.0,0.22927650463161947,0.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7.333333333333333
10,30,29.596044443721823,22,1,8.89,0.1864257090582659,99.2236497351691,3,26,9,15,0,5.0,48.5940056938515,0.43298340845411837,0.7333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0
8,30,25.24024349812722,7,2,5.77,0.3816093549371736,70.33856774507693,3,26,9,30,0,2.6666666666666665,24.063224719190234,0.25726853902810026,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.7777777777777778
9,60,18.335439394615364,11,0,12.68,0.26078316967875,80.88748627198271,3,26,9,45,0,9.0,77.06899974778123,0.25878218380985063,0.18333333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1.1
18,75,13.871567771957936,50,2,8.69,0.7073213186278011,61.00172548979601,3,26,10,0,0,6.0,21.873949295611812,0.13452777865488916,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2.6315789473684212
20,75,59.04282087364454,22,8,11.16,0.4109959752653458,101.0686853754856,3,26,10,15,0,2.2222222222222223,10.911676633846529,0.384455140179536,0.29333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1.0476190476190477
10,40,31.36351646312732,50,6,8.23,0.6082045342401239,90.5461929749387,3,26,10,30,0,1.4285714285714286,12.604930784411916,0.2997676882579039,1.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,4.545454545454546
8,75,25.993683760461035,7,9,14.33,0.5476020494500335,104.05465985320129,3,26,10,45,0,0.8,10.0,0.258184209102838,0.09333333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.7777777777777778
5,30,19.29167633583861,50,5,9.51,0.6832272577314875,44.068581505340426,3,26,11,0,0,0.8333333333333334,7.8476499323565605,0.39277237539845494,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.333333333333334
14,60,42.52377262228542,50,4,13.94,0.6588115640129839,49.49430121236303,3,26,11,15,0,2.8,9.489438952608827,0.40422509258743833,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3.3333333333333335
5,60,58.32521471474895,7,8,10.41,0.7732497140920966,51.35261474112597,3,26,11,30,0,0.5555555555555556,6.120736753466726,0.4163188815789835,0.11666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.1666666666666667
2,60,29.06907099301553,11,6,6.85,0.5606008058882255,37.11061707624308,3,26,11,45,0,0.2857142857142857,5.471205328925654,0.1609547037730534,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3.6666666666666665
20,40,59.968767741279336,7,9,5.69,0.410829010443573,45.835603187119965,3,26,12,0,0,2.0,4.850987600951811,0.3553475423405467,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.3333333333333333
3,30,47.95194205726034,50,0,5.19,0.574052164394012,30.01045719275573,3,26,12,15,0,3.0,32.45358696370103,0.3323851202869565,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,12.5
11,60,39.1456876460954,22,8,7.96,0.4220019134108516,52.09532313144466,3,26,12,30,0,1.2222222222222223,5.904096052716124,0.21800700974999082,0.36666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.8333333333333333
7,40,18.63617991568318,11,3,9.28,0.5123372602478696,51.73223837033973,3,26,12,45,0,1.75,12.530447410870956,0.3024313248696543,0.275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1.375
14,40,16.220731074371077,22,5,10.58,0.7398734201728824,43.58543704800663,3,26,13,0,0,2.3333333333333335,7.732937477255256,0.3237206549496372,0.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1.4666666666666666
16,30,39.101611144212285,22,4,7.87,0.5578110600362177,54.32226769105037,3,26,13,15,0,3.2,10.087362534785054,0.514816069867263,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.2941176470588236
7,40,46.23878110830064,7,10,13.05,0.4251371378898128,58.37068246779809,3,26,13,30,0,0.6363636363636364,5.021523884514342,0.6256163594814157,0.175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.875
2,30,58.40253793804829,50,4,6.31,0.4918846467062194,45.94702803587644,3,26,13,45,0,0.4,8.880533384966052,0.5217932443911123,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,16.666666666666668
14,60,54.34699608165775,11,6,12.08,0.5355029829562636,59.16749295993801,3,26,14,0,0,2.0,7.859597505768079,0.44373098421717544,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0.7333333333333333
6,30,11.642427058583646,7,5,6.6,0.6985837181301336,37.45745958855817,3,26,14,15,0,1.0,6.085716878199267,0.25639569273905094,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.0
14,100,38.55188083325416,11,6,7.21,0.6411331589486812,49.9761509986915,3,26,14,30,0,2.0,7.437853503077411,0.11733475487565238,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.7333333333333333
15,60,39.3518854170627,22,5,10.18,0.6712204002391292,66.76370215887616,3,26,14,45,0,2.5,10.468310420052703,0.279755880019394,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1.375
4,60,22.907400883318395,50,4,13.27,0.7128880296002491,35.05799632035527,3,26,15,0,0,0.8,7.661356804323231,0.28688443404525155,0.8333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,10.0
8,75,56.442828047788815,11,3,5.08,0.6249993737905161,35.34235738730842,3,26,15,15,0,2.0,9.37390370333386,0.15550443313364576,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.2222222222222223
11,75,55.32086715526211,11,4,14.94,0.4938860475385341,32.15603246360942,3,26,15,30,0,2.2,7.424999232055901,0.45555562462457017,0.14666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.9166666666666666
5,30,58.87549392001594,22,8,6.65,0.4791099773161316,66.57464241457467,3,26,15,45,0,0.5555555555555556,7.529740524510286,0.8864071952874514,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3.6666666666666665
5,100,54.386031083519455,11,4,12.33,0.6200338462942031,58.6007672068693,3,26,16,0,0,1.0,11.078639159785808,0.27031193059688147,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1.8333333333333333
3,75,27.050847857039376,22,2,10.29,0.6832676892532026,59.99604925343188,3,26,16,15,0,1.0,19.68398347481591,0.18807620920819623,0.29333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.5
6,60,11.61295846716792,7,6,5.29,0.5513158864978198,66.80517256344079,3,26,16,30,0,0.8571428571428571,9.247490550218306,0.0997506706160274,0.11666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1.0
18,60,58.22679888442985,11,6,6.02,0.4938363475883807,55.69610446535663,3,26,16,45,0,2.5714285714285716,8.396701761398052,0.24018588629525936,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.5789473684210527
5,60,45.28442460155976,22,0,12.45,0.2920608689149662,76.54927299671888,3,26,17,0,0,5.0,80.57994113918404,0.39878149647407973,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3.6666666666666665
15,40,26.387178450634394,7,3,12.13,0.3724313120407048,99.89193352360208,3,26,17,15,0,3.75,24.95683668488021,0.4153941183960538,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.4375
11,100,33.52651845723254,11,3,8.39,0.3689658192281522,85.14423935780594,3,26,17,30,0,2.75,20.774183142093207,0.127081557228659,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0.9166666666666666
12,100,13.792796605475218,7,6,7.03,0.1607468794245593,100.56501358822683,3,26,17,45,0,1.7142857142857142,14.285714285714286,0.08154770974099934,0.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.5384615384615384
15,100,19.143370548279123,11,0,6.48,0.146069423611407,63.64442470542999,3,26,18,0,0,15.0,62.684113586218885,0.08014185161983754,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.6875
19,60,39.4555532696295,22,6,5.64,0.3567817943312305,99.53782348799162,3,26,18,15,0,2.7142857142857144,13.558653324558039,0.15994021492924196,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.1
12,100,58.06257372197248,22,6,11.02,0.3279993893280886,75.70448431445301,3,26,18,30,0,1.7142857142857142,10.181977767977667,0.2687868477631625,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.6923076923076923
11,30,39.238745887518206,11,5,12.43,0.1013617069905521,67.94470941124611,3,26,18,45,0,1.8333333333333333,11.83270940431403,0.6819038536734539,0.36666666666666664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.9166666666666666
2,100,51.30334351249196,7,10,8.75,0.365446170867437,97.66152466602853,3,26,19,0,0,0.18181818181818182,9.090909090909092,0.17968379414805616,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.3333333333333335
11,60,57.79554515164738,22,12,14.1,0.1803859852023645,89.51681556198247,3,26,19,15,0,0.8461538461538461,6.936713700126471,0.5568132578525009,0.36666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.8333333333333333
6,100,46.684568475827234,11,1,7.84,0.3485180606230322,97.92599141393156,3,26,19,30,0,3.0,50.0,0.14988041227568855,0.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.5714285714285714
14,60,43.60377649393625,11,13,12.08,0.3742500471866524,97.3084708300935,3,26,19,45,0,1.0,7.142857142857143,0.3569978995343294,0.18333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7333333333333333
13,40,24.89473477255872,22,4,5.02,0.2850547359726861,62.79308882443273,3,26,20,0,0,2.6,12.908046743134843,0.17999098415469,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.5714285714285714
3,40,22.014899201619567,11,5,9.68,0.144538246334283,76.42192732813605,3,26,20,15,0,0.5,12.507089011355964,0.310505128382189,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2.75
7,40,28.41122876405888,7,5,11.59,0.3204441460030481,73.63489581669218,3,26,20,30,0,1.1666666666666667,11.848626122202724,0.40474224518401997,0.175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.875
14,40,15.612986018983252,50,0,5.57,0.3152397904546347,68.06018014123632,3,26,20,45,0,14.0,72.86168299989964,0.16501354110162608,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333333333333335
9,40,18.41396319982929,11,5,8.7,0.3147165930663275,87.27884884965611,3,26,21,0,0,1.5,14.644605488735623,0.270334475936786,0.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1.1
9,100,20.918828797589352,11,6,13.64,0.1171122953483819,101.51417931373162,3,26,21,15,0,1.2857142857142858,14.285714285714286,0.17270194963505422,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.1
3,40,28.252106488293755,22,5,14.94,0.356417797528693,81.54786959230887,3,26,21,30,0,0.5,14.179273550014438,0.5205727746404992,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.5
0,30,27.060288269001703,22,1,13.3,0.2450106918853084,62.49163547246077,3,26,21,45,0,0.0,33.257955033989305,0.6603471285577435,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,22.0
0,100,41.9243703732562,50,1,6.19,0.1262110038539027,28.148817417259057,3,26,22,0,0,0.0,13.175065702477005,0.11210926105255847,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,50.0
7,30,35.041045656750086,7,8,8.49,0.3741606837470871,30.605340191901146,3,26,22,15,0,0.7777777777777778,3.200330261116618,0.43565972214484616,0.23333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.875
5,100,58.23314061807906,50,3,11.46,0.345260015225398,20.929911124264446,3,26,22,30,0,1.25,5.70618891218578,0.2743802184217025,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,8.333333333333334
10,30,36.335284131120325,50,2,12.02,0.2105392862136801,10.890791965519687,3,26,22,45,0,3.3333333333333335,4.570632580002213,0.8891132740744869,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4.545454545454546
7,60,51.62965847293258,11,1,7.15,0.1736529618196134,16.135481214409456,3,26,23,0,0,3.5,8.672237337709605,0.24636308718222,0.18333333333333332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.375
5,100,46.28451705243423,22,0,7.87,0.1795931093294801,19.03945743749949,3,26,23,15,0,5.0,19.02051662983211,0.14651269183751506,0.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3.6666666666666665
6,60,58.7830496543284,50,5,7.57,0.3070408615219481,18.020581514655227,3,26,23,30,0,1.0,2.983179652742409,0.37939082270391483,0.8333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.142857142857143
21,100,17.845887963933517,22,2,14.74,0.3490150572500781,12.620778954849987,3,26,23,45,0,7.0,4.8153760947469335,0.17941889498518337,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1.0
19,30,17.851605194718516,50,6,5.67,0.3016854955848363,32.01286979291513,3,27,0,0,0,2.7142857142857144,3.860924302490478,0.23007144625040052,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.5
9,100,12.280945212736668,11,5,14.1,0.1096268561803765,24.7922313163696,3,27,0,15,0,1.5,4.8584244250874065,0.1607404461230845,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1.1
10,40,49.38458052873007,11,4,11.81,0.2260946577049036,12.633936420731082,3,27,0,30,0,2.0,3.4879190153944144,0.5874686835075359,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.0
12,100,13.80647689025796,7,5,8.63,0.1125482322819876,28.89389993864785,3,27,0,45,0,2.0,5.278348717073597,0.10012353235651175,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.5384615384615384
11,75,40.61327823308416,22,3,10.05,0.3110835821910617,15.860332374291511,3,27,1,0,0,2.75,4.35158607390035,0.226685657206169,0.29333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1.8333333333333333
11,100,57.00973877368463,22,9,14.45,0.3273735836215752,35.78899456478122,3,27,1,15,0,1.1,3.7571959039682965,0.33612263772788636,0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1.8333333333333333
10,100,59.456174228113895,11,10,10.86,0.153921174431038,20.234771379360296,3,27,1,30,0,0.9090909090909091,1.9280487732790492,0.2713116981737437,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
